order_id,customer_id,order_date,order_status,payment_method,discount_applied,tax_amount,shipping_cost,shipment_date,delivery_date,specific_shipping_address,city,state,country,order_source
b73ee4a2_yan.5522202206_9d9a0,b73ee4a2_yan.5522202206,"2024-03-26 00:00:00",Returned,PayPal,35.53,18.64,17.86,"2024-04-01 00:00:00","2024-04-04 00:00:00","21 Main St",NULL,Singapore,Singapore,"Social Media"
b73ee4a2_yan.5522202206_af8dd,b73ee4a2_yan.5522202206,"2023-06-12 00:00:00",Cancelled,PayPal,0.16,12.87,33.16,"2023-06-17 00:00:00","2023-06-18 00:00:00","15 Main St",NULL,Singapore,Singapore,Website
b73ee4a2_yan.5522202206_b3f59,b73ee4a2_yan.5522202206,"2023-06-07 00:00:00",Pending,"Cash on Delivery",46.07,7.74,31.69,"2023-06-12 00:00:00","2023-06-18 00:00:00","72 Main St",NULL,Singapore,Singapore,Website
b73ee4a2_yan.5522202206_c5d08,b73ee4a2_yan.5522202206,"2024-02-04 00:00:00",Returned,"Credit Card",33.32,18.29,37.24,"2024-02-06 00:00:00","2024-02-17 00:00:00","19 Main St",NULL,Singapore,Singapore,"Social Media"
b73ee4a2_yan.5522202206_ca89a,b73ee4a2_yan.5522202206,"2023-02-26 00:00:00",Shipped,"Credit Card",44.59,10.10,11.76,"2023-02-27 00:00:00","2023-03-10 00:00:00","21 Main St",NULL,Singapore,Singapore,"Mobile App"
b73ee4a2_yan.5522202206_d0d79,b73ee4a2_yan.5522202206,"2023-10-06 00:00:00",Pending,PayPal,31.50,15.38,33.56,"2023-10-12 00:00:00","2023-10-14 00:00:00","38 Main St",NULL,Singapore,Singapore,"Mobile App"
b73ee4a2_yan.5522202206_de61a,b73ee4a2_yan.5522202206,"2023-04-02 00:00:00",Cancelled,"Cash on Delivery",23.36,7.57,20.66,"2023-04-09 00:00:00","2023-04-15 00:00:00","41 Main St",NULL,Singapore,Singapore,Website
b73ee4a2_yan.5522202206_e478c,b73ee4a2_yan.5522202206,"2023-07-09 00:00:00",Pending,"Cash on Delivery",1.17,6.02,8.52,"2023-07-15 00:00:00","2023-07-21 00:00:00","96 Main St",NULL,Singapore,Singapore,"Mobile App"
b73ee4a2_yan.5522202206_edd2a,b73ee4a2_yan.5522202206,"2023-06-17 00:00:00",Shipped,"Bank Transfer",17.32,9.80,13.25,"2023-06-20 00:00:00","2023-06-20 00:00:00","82 Main St",NULL,Singapore,Singapore,Website
b75620e5_wei.3755202212_130dc,b75620e5_wei.3755202212,"2023-09-21 00:00:00",Delivered,PayPal,10.16,5.31,43.63,"2023-09-23 00:00:00","2023-09-24 00:00:00","23 Main St",NULL,Singapore,Singapore,"Mobile App"
b75620e5_wei.3755202212_3f948,b75620e5_wei.3755202212,"2023-01-03 00:00:00",Pending,"Credit Card",34.80,12.13,48.49,"2023-01-09 00:00:00","2023-01-11 00:00:00","62 Main St",NULL,Singapore,Singapore,"Social Media"
b75620e5_wei.3755202212_49380,b75620e5_wei.3755202212,"2023-08-15 00:00:00",Pending,PayPal,22.93,5.45,34.13,"2023-08-18 00:00:00","2023-08-24 00:00:00","85 Main St",NULL,Singapore,Singapore,"Social Media"
b75620e5_wei.3755202212_49696,b75620e5_wei.3755202212,"2023-03-26 00:00:00",Returned,"Credit Card",11.97,10.53,37.38,"2023-03-31 00:00:00","2023-04-07 00:00:00","54 Main St",NULL,Singapore,Singapore,Website
b75620e5_wei.3755202212_86152,b75620e5_wei.3755202212,"2023-03-29 00:00:00",Returned,PayPal,0.34,5.92,9.07,"2023-04-05 00:00:00","2023-04-06 00:00:00","63 Main St",NULL,Singapore,Singapore,"Mobile App"
b75620e5_wei.3755202212_91496,b75620e5_wei.3755202212,"2024-04-20 00:00:00",Returned,"Cash on Delivery",8.13,10.54,46.80,"2024-04-22 00:00:00","2024-04-30 00:00:00","14 Main St",NULL,Singapore,Singapore,Website
b75620e5_wei.3755202212_92132,b75620e5_wei.3755202212,"2023-04-26 00:00:00",Returned,"Cash on Delivery",31.16,15.79,9.15,"2023-05-02 00:00:00","2023-05-10 00:00:00","23 Main St",NULL,Singapore,Singapore,"Social Media"
b75620e5_wei.3755202212_961b2,b75620e5_wei.3755202212,"2023-04-21 00:00:00",Shipped,"Cash on Delivery",3.02,14.80,35.89,"2023-04-23 00:00:00","2023-04-28 00:00:00","6 Main St",NULL,Singapore,Singapore,Website
b75620e5_wei.3755202212_ac989,b75620e5_wei.3755202212,"2023-02-22 00:00:00",Shipped,"Credit Card",30.01,11.40,31.05,"2023-02-27 00:00:00","2023-03-06 00:00:00","81 Main St",NULL,Singapore,Singapore,"Mobile App"
b75620e5_wei.3755202212_b358f,b75620e5_wei.3755202212,"2023-12-24 00:00:00",Delivered,PayPal,39.16,11.95,23.64,"2023-12-25 00:00:00","2023-12-28 00:00:00","15 Main St",NULL,Singapore,Singapore,"Mobile App"
b75620e5_wei.3755202212_b88bc,b75620e5_wei.3755202212,"2023-06-18 00:00:00",Pending,"Cash on Delivery",35.91,13.22,14.43,"2023-06-22 00:00:00","2023-06-30 00:00:00","98 Main St",NULL,Singapore,Singapore,"Mobile App"
b75620e5_wei.3755202212_c2fc7,b75620e5_wei.3755202212,"2023-02-05 00:00:00",Cancelled,"Credit Card",16.53,8.92,31.84,"2023-02-11 00:00:00","2023-02-10 00:00:00","72 Main St",NULL,Singapore,Singapore,Website
b75620e5_wei.3755202212_c4d3c,b75620e5_wei.3755202212,"2023-11-12 00:00:00",Delivered,PayPal,14.32,9.07,10.85,"2023-11-16 00:00:00","2023-11-21 00:00:00","85 Main St",NULL,Singapore,Singapore,"Mobile App"
b75620e5_wei.3755202212_e5b12,b75620e5_wei.3755202212,"2024-04-27 00:00:00",Shipped,"Bank Transfer",16.26,10.36,17.40,"2024-05-01 00:00:00","2024-05-08 00:00:00","87 Main St",NULL,Singapore,Singapore,"Social Media"
b784ab18_ayes2805202202_32005,b784ab18_ayes2805202202,"2024-03-29 00:00:00",Cancelled,"Bank Transfer",31.52,12.09,46.40,"2024-04-05 00:00:00","2024-04-10 00:00:00","84 Main St",NULL,Chittagong,Bangladesh,Website
b784ab18_ayes2805202202_38637,b784ab18_ayes2805202202,"2024-03-22 00:00:00",Cancelled,"Cash on Delivery",33.21,7.02,47.82,"2024-03-26 00:00:00","2024-03-27 00:00:00","55 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
b784ab18_ayes2805202202_3b9f7,b784ab18_ayes2805202202,"2023-04-05 00:00:00",Cancelled,"Credit Card",29.80,13.20,20.93,"2023-04-06 00:00:00","2023-04-10 00:00:00","24 Main St",NULL,Chittagong,Bangladesh,"Social Media"
b784ab18_ayes2805202202_4bb25,b784ab18_ayes2805202202,"2023-06-20 00:00:00",Pending,"Credit Card",2.55,17.81,16.82,"2023-06-27 00:00:00","2023-06-24 00:00:00","30 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
b784ab18_ayes2805202202_6e7af,b784ab18_ayes2805202202,"2023-02-22 00:00:00",Shipped,"Bank Transfer",35.59,17.60,37.47,"2023-02-28 00:00:00","2023-03-02 00:00:00","17 Main St",NULL,Chittagong,Bangladesh,Website
b784ab18_ayes2805202202_94f8d,b784ab18_ayes2805202202,"2023-04-27 00:00:00",Delivered,"Cash on Delivery",31.63,9.42,21.52,"2023-04-28 00:00:00","2023-05-04 00:00:00","27 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
b784ab18_ayes2805202202_a34b1,b784ab18_ayes2805202202,"2023-06-07 00:00:00",Returned,"Bank Transfer",36.49,10.66,6.30,"2023-06-08 00:00:00","2023-06-19 00:00:00","45 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
b784ab18_ayes2805202202_a9163,b784ab18_ayes2805202202,"2024-02-29 00:00:00",Delivered,PayPal,21.38,14.64,16.88,"2024-03-05 00:00:00","2024-03-05 00:00:00","5 Main St",NULL,Chittagong,Bangladesh,Website
b784ab18_ayes2805202202_be83c,b784ab18_ayes2805202202,"2024-01-20 00:00:00",Returned,PayPal,12.04,5.69,32.74,"2024-01-25 00:00:00","2024-01-27 00:00:00","25 Main St",NULL,Chittagong,Bangladesh,"Social Media"
b784ab18_ayes2805202202_c6106,b784ab18_ayes2805202202,"2023-05-30 00:00:00",Returned,"Bank Transfer",44.44,18.43,32.35,"2023-06-06 00:00:00","2023-06-11 00:00:00","34 Main St",NULL,Chittagong,Bangladesh,"Social Media"
b784ab18_ayes2805202202_f3154,b784ab18_ayes2805202202,"2023-11-05 00:00:00",Shipped,"Cash on Delivery",40.88,12.04,10.43,"2023-11-07 00:00:00","2023-11-10 00:00:00","53 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
b789fbf6_moni5505202301_3032f,b789fbf6_moni5505202301,"2023-07-07 00:00:00",Pending,"Cash on Delivery",36.85,9.24,43.52,"2023-07-11 00:00:00","2023-07-12 00:00:00","91 Main St",NULL,Rhineland-Palatinate,Germany,Website
b789fbf6_moni5505202301_389fa,b789fbf6_moni5505202301,"2023-04-13 00:00:00",Pending,"Credit Card",19.01,14.84,37.40,"2023-04-14 00:00:00","2023-04-25 00:00:00","49 Main St",NULL,Rhineland-Palatinate,Germany,"Mobile App"
b789fbf6_moni5505202301_44b2e,b789fbf6_moni5505202301,"2024-03-23 00:00:00",Returned,"Credit Card",27.64,9.82,33.45,"2024-03-24 00:00:00","2024-04-06 00:00:00","97 Main St",NULL,Rhineland-Palatinate,Germany,"Mobile App"
b789fbf6_moni5505202301_4c214,b789fbf6_moni5505202301,"2023-12-20 00:00:00",Returned,"Credit Card",19.54,15.46,21.39,"2023-12-23 00:00:00","2024-01-02 00:00:00","72 Main St",NULL,Rhineland-Palatinate,Germany,Website
b789fbf6_moni5505202301_61029,b789fbf6_moni5505202301,"2024-01-26 00:00:00",Shipped,"Cash on Delivery",4.73,14.78,29.20,"2024-01-29 00:00:00","2024-02-01 00:00:00","37 Main St",NULL,Rhineland-Palatinate,Germany,"Mobile App"
b789fbf6_moni5505202301_6d850,b789fbf6_moni5505202301,"2023-06-12 00:00:00",Cancelled,"Cash on Delivery",8.80,14.26,16.18,"2023-06-19 00:00:00","2023-06-24 00:00:00","86 Main St",NULL,Rhineland-Palatinate,Germany,"Social Media"
b789fbf6_moni5505202301_94e8b,b789fbf6_moni5505202301,"2023-11-27 00:00:00",Pending,PayPal,11.72,16.75,29.48,"2023-11-29 00:00:00","2023-12-05 00:00:00","93 Main St",NULL,Rhineland-Palatinate,Germany,Website
b789fbf6_moni5505202301_b4f5b,b789fbf6_moni5505202301,"2023-01-30 00:00:00",Cancelled,"Credit Card",21.51,15.39,31.00,"2023-01-31 00:00:00","2023-02-09 00:00:00","15 Main St",NULL,Rhineland-Palatinate,Germany,Website
b789fbf6_moni5505202301_b9c03,b789fbf6_moni5505202301,"2023-05-18 00:00:00",Cancelled,"Bank Transfer",25.41,13.94,18.13,"2023-05-20 00:00:00","2023-05-29 00:00:00","51 Main St",NULL,Rhineland-Palatinate,Germany,Website
b789fbf6_moni5505202301_bd984,b789fbf6_moni5505202301,"2023-03-20 00:00:00",Returned,"Cash on Delivery",18.48,10.64,45.63,"2023-03-27 00:00:00","2023-03-24 00:00:00","65 Main St",NULL,Rhineland-Palatinate,Germany,"Social Media"
b789fbf6_moni5505202301_c3308,b789fbf6_moni5505202301,"2023-09-10 00:00:00",Pending,"Credit Card",48.79,8.37,15.46,"2023-09-13 00:00:00","2023-09-17 00:00:00","93 Main St",NULL,Rhineland-Palatinate,Germany,"Social Media"
b789fbf6_moni5505202301_d161e,b789fbf6_moni5505202301,"2024-01-08 00:00:00",Returned,"Credit Card",32.60,10.59,37.63,"2024-01-10 00:00:00","2024-01-12 00:00:00","97 Main St",NULL,Rhineland-Palatinate,Germany,"Social Media"
b789fbf6_moni5505202301_dd583,b789fbf6_moni5505202301,"2023-03-06 00:00:00",Cancelled,"Credit Card",6.15,17.44,6.81,"2023-03-10 00:00:00","2023-03-15 00:00:00","100 Main St",NULL,Rhineland-Palatinate,Germany,"Mobile App"
b789fbf6_moni5505202301_f081e,b789fbf6_moni5505202301,"2023-08-30 00:00:00",Cancelled,"Cash on Delivery",48.23,14.65,15.25,"2023-09-06 00:00:00","2023-09-02 00:00:00","45 Main St",NULL,Rhineland-Palatinate,Germany,Website
b789fbf6_moni5505202301_fd0ee,b789fbf6_moni5505202301,"2023-02-11 00:00:00",Delivered,"Cash on Delivery",46.33,11.13,9.13,"2023-02-12 00:00:00","2023-02-20 00:00:00","93 Main St",NULL,Rhineland-Palatinate,Germany,"Mobile App"
b78b09ae_mia.1367202202_371ac,b78b09ae_mia.1367202202,"2023-09-17 00:00:00",Delivered,"Cash on Delivery",39.52,14.46,23.12,"2023-09-21 00:00:00","2023-09-29 00:00:00","5 Main St",NULL,Manitoba,Canada,"Social Media"
b78b09ae_mia.1367202202_3bc64,b78b09ae_mia.1367202202,"2023-10-19 00:00:00",Pending,"Cash on Delivery",26.74,12.54,23.87,"2023-10-23 00:00:00","2023-10-27 00:00:00","20 Main St",NULL,Manitoba,Canada,"Social Media"
b78b09ae_mia.1367202202_47bbe,b78b09ae_mia.1367202202,"2023-12-24 00:00:00",Cancelled,"Bank Transfer",45.20,15.27,38.44,"2023-12-27 00:00:00","2024-01-02 00:00:00","29 Main St",NULL,Manitoba,Canada,Website
b78b09ae_mia.1367202202_77284,b78b09ae_mia.1367202202,"2024-03-31 00:00:00",Delivered,"Bank Transfer",24.68,16.42,36.03,"2024-04-04 00:00:00","2024-04-08 00:00:00","83 Main St",NULL,Manitoba,Canada,"Mobile App"
b78b09ae_mia.1367202202_7f05b,b78b09ae_mia.1367202202,"2023-11-08 00:00:00",Cancelled,PayPal,30.19,5.04,8.14,"2023-11-15 00:00:00","2023-11-20 00:00:00","26 Main St",NULL,Manitoba,Canada,Website
b78b09ae_mia.1367202202_b3eb6,b78b09ae_mia.1367202202,"2023-11-22 00:00:00",Returned,"Credit Card",25.56,18.92,16.18,"2023-11-24 00:00:00","2023-12-02 00:00:00","24 Main St",NULL,Manitoba,Canada,"Social Media"
b78b09ae_mia.1367202202_ba16a,b78b09ae_mia.1367202202,"2023-08-18 00:00:00",Shipped,"Bank Transfer",30.03,16.18,24.07,"2023-08-20 00:00:00","2023-08-26 00:00:00","29 Main St",NULL,Manitoba,Canada,"Mobile App"
b78b09ae_mia.1367202202_f3646,b78b09ae_mia.1367202202,"2024-01-14 00:00:00",Pending,"Credit Card",5.69,9.48,47.14,"2024-01-18 00:00:00","2024-01-21 00:00:00","25 Main St",NULL,Manitoba,Canada,"Social Media"
b78b09ae_mia.1367202202_fde10,b78b09ae_mia.1367202202,"2024-01-07 00:00:00",Cancelled,"Bank Transfer",21.61,8.02,32.46,"2024-01-12 00:00:00","2024-01-14 00:00:00","2 Main St",NULL,Manitoba,Canada,"Mobile App"
b798af8f_mari0270202203_402f1,b798af8f_mari0270202203,"2023-07-26 00:00:00",Delivered,"Bank Transfer",36.17,16.91,34.31,"2023-07-31 00:00:00","2023-08-09 00:00:00","26 Main St",NULL,Berlin,Germany,Website
b798af8f_mari0270202203_90e56,b798af8f_mari0270202203,"2023-11-12 00:00:00",Shipped,"Credit Card",16.41,18.36,19.01,"2023-11-13 00:00:00","2023-11-21 00:00:00","52 Main St",NULL,Berlin,Germany,"Mobile App"
b798af8f_mari0270202203_98e7f,b798af8f_mari0270202203,"2024-03-27 00:00:00",Pending,"Cash on Delivery",17.50,8.08,41.83,"2024-03-29 00:00:00","2024-04-05 00:00:00","94 Main St",NULL,Berlin,Germany,"Mobile App"
b798af8f_mari0270202203_b2a0c,b798af8f_mari0270202203,"2023-12-08 00:00:00",Returned,PayPal,46.42,13.62,9.05,"2023-12-10 00:00:00","2023-12-20 00:00:00","7 Main St",NULL,Berlin,Germany,"Social Media"
b798af8f_mari0270202203_b9cf7,b798af8f_mari0270202203,"2023-06-08 00:00:00",Returned,"Bank Transfer",38.23,15.79,35.64,"2023-06-12 00:00:00","2023-06-17 00:00:00","59 Main St",NULL,Berlin,Germany,"Mobile App"
b798af8f_mari0270202203_c44e1,b798af8f_mari0270202203,"2023-12-11 00:00:00",Delivered,"Bank Transfer",33.11,12.69,38.83,"2023-12-14 00:00:00","2023-12-15 00:00:00","97 Main St",NULL,Berlin,Germany,"Mobile App"
b798af8f_mari0270202203_d8340,b798af8f_mari0270202203,"2023-08-26 00:00:00",Delivered,"Credit Card",17.47,16.78,5.56,"2023-08-28 00:00:00","2023-09-08 00:00:00","86 Main St",NULL,Berlin,Germany,"Mobile App"
b798af8f_mari0270202203_eff42,b798af8f_mari0270202203,"2023-10-14 00:00:00",Pending,"Cash on Delivery",27.92,6.16,42.15,"2023-10-19 00:00:00","2023-10-26 00:00:00","51 Main St",NULL,Berlin,Germany,"Social Media"
b7dd8562_tahm4019202203_05f7d,b7dd8562_tahm4019202203,"2023-04-27 00:00:00",Pending,"Bank Transfer",18.41,16.82,29.80,"2023-05-01 00:00:00","2023-05-02 00:00:00","87 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
b7dd8562_tahm4019202203_1e737,b7dd8562_tahm4019202203,"2023-05-11 00:00:00",Delivered,"Bank Transfer",28.08,12.06,23.32,"2023-05-13 00:00:00","2023-05-23 00:00:00","1 Main St",NULL,Chittagong,Bangladesh,Website
b7dd8562_tahm4019202203_1fd1a,b7dd8562_tahm4019202203,"2023-03-26 00:00:00",Delivered,PayPal,6.46,6.54,22.05,"2023-03-31 00:00:00","2023-04-04 00:00:00","51 Main St",NULL,Chittagong,Bangladesh,Website
b7dd8562_tahm4019202203_662a6,b7dd8562_tahm4019202203,"2024-04-06 00:00:00",Cancelled,PayPal,46.72,14.76,13.62,"2024-04-11 00:00:00","2024-04-10 00:00:00","18 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
b7dd8562_tahm4019202203_857a0,b7dd8562_tahm4019202203,"2023-07-31 00:00:00",Cancelled,"Bank Transfer",38.98,8.86,48.41,"2023-08-04 00:00:00","2023-08-14 00:00:00","10 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
b7dd8562_tahm4019202203_92d3b,b7dd8562_tahm4019202203,"2023-05-16 00:00:00",Cancelled,"Cash on Delivery",42.81,13.88,20.22,"2023-05-20 00:00:00","2023-05-30 00:00:00","7 Main St",NULL,Chittagong,Bangladesh,"Mobile App"
b7dd8562_tahm4019202203_9ae1f,b7dd8562_tahm4019202203,"2023-05-11 00:00:00",Pending,"Bank Transfer",19.25,15.97,41.37,"2023-05-16 00:00:00","2023-05-20 00:00:00","65 Main St",NULL,Chittagong,Bangladesh,Website
b7dd8562_tahm4019202203_beafc,b7dd8562_tahm4019202203,"2024-03-28 00:00:00",Delivered,PayPal,16.50,17.79,17.85,"2024-03-30 00:00:00","2024-04-01 00:00:00","49 Main St",NULL,Chittagong,Bangladesh,"Social Media"
b7dd8562_tahm4019202203_e37a1,b7dd8562_tahm4019202203,"2023-11-15 00:00:00",Delivered,"Cash on Delivery",39.39,18.65,49.76,"2023-11-22 00:00:00","2023-11-26 00:00:00","80 Main St",NULL,Chittagong,Bangladesh,"Social Media"
b7dd8562_tahm4019202203_ec36f,b7dd8562_tahm4019202203,"2023-07-20 00:00:00",Delivered,PayPal,14.33,5.91,38.88,"2023-07-26 00:00:00","2023-07-29 00:00:00","41 Main St",NULL,Chittagong,Bangladesh,Website
b7dd8562_tahm4019202203_f6e0a,b7dd8562_tahm4019202203,"2023-11-24 00:00:00",Shipped,"Bank Transfer",34.90,8.42,7.01,"2023-11-25 00:00:00","2023-11-30 00:00:00","78 Main St",NULL,Chittagong,Bangladesh,Website
b7f01607_hans3397202305_04e59,b7f01607_hans3397202305,"2023-03-12 00:00:00",Pending,PayPal,28.57,16.44,43.74,"2023-03-14 00:00:00","2023-03-16 00:00:00","74 Main St",NULL,Baden-WÃ¼rttemberg,Germany,"Social Media"
b7f01607_hans3397202305_0d2db,b7f01607_hans3397202305,"2024-02-17 00:00:00",Delivered,"Credit Card",19.09,11.66,44.07,"2024-02-23 00:00:00","2024-02-27 00:00:00","32 Main St",NULL,Baden-WÃ¼rttemberg,Germany,"Social Media"
b7f01607_hans3397202305_1655b,b7f01607_hans3397202305,"2024-03-10 00:00:00",Pending,"Cash on Delivery",17.21,14.86,34.13,"2024-03-17 00:00:00","2024-03-19 00:00:00","69 Main St",NULL,Baden-WÃ¼rttemberg,Germany,"Social Media"
b7f01607_hans3397202305_3e25e,b7f01607_hans3397202305,"2023-12-09 00:00:00",Shipped,"Cash on Delivery",8.59,13.64,33.09,"2023-12-16 00:00:00","2023-12-16 00:00:00","59 Main St",NULL,Baden-WÃ¼rttemberg,Germany,"Social Media"
b7f01607_hans3397202305_4e7ae,b7f01607_hans3397202305,"2023-02-06 00:00:00",Delivered,"Credit Card",36.12,8.26,22.58,"2023-02-07 00:00:00","2023-02-11 00:00:00","100 Main St",NULL,Baden-WÃ¼rttemberg,Germany,"Mobile App"
b7f01607_hans3397202305_5a4e9,b7f01607_hans3397202305,"2023-03-18 00:00:00",Pending,"Credit Card",18.41,16.31,30.18,"2023-03-19 00:00:00","2023-03-28 00:00:00","17 Main St",NULL,Baden-WÃ¼rttemberg,Germany,"Mobile App"
b7f01607_hans3397202305_7a215,b7f01607_hans3397202305,"2024-04-24 00:00:00",Pending,"Cash on Delivery",27.28,18.14,41.32,"2024-04-28 00:00:00","2024-04-29 00:00:00","65 Main St",NULL,Baden-WÃ¼rttemberg,Germany,Website
b7f01607_hans3397202305_82b9b,b7f01607_hans3397202305,"2023-05-07 00:00:00",Delivered,"Cash on Delivery",44.55,10.07,20.59,"2023-05-11 00:00:00","2023-05-12 00:00:00","1 Main St",NULL,Baden-WÃ¼rttemberg,Germany,"Mobile App"
b7f01607_hans3397202305_8c33f,b7f01607_hans3397202305,"2023-08-06 00:00:00",Pending,"Cash on Delivery",17.09,16.26,33.98,"2023-08-13 00:00:00","2023-08-11 00:00:00","5 Main St",NULL,Baden-WÃ¼rttemberg,Germany,Website
b7f01607_hans3397202305_9ebe7,b7f01607_hans3397202305,"2024-01-12 00:00:00",Pending,"Bank Transfer",44.45,9.27,19.35,"2024-01-15 00:00:00","2024-01-22 00:00:00","7 Main St",NULL,Baden-WÃ¼rttemberg,Germany,"Mobile App"
b7f01607_hans3397202305_c00fa,b7f01607_hans3397202305,"2023-04-12 00:00:00",Pending,"Cash on Delivery",9.15,11.69,49.79,"2023-04-18 00:00:00","2023-04-22 00:00:00","26 Main St",NULL,Baden-WÃ¼rttemberg,Germany,"Mobile App"
b7f01607_hans3397202305_f48c0,b7f01607_hans3397202305,"2023-05-02 00:00:00",Pending,"Cash on Delivery",25.36,18.54,37.83,"2023-05-03 00:00:00","2023-05-14 00:00:00","30 Main St",NULL,Baden-WÃ¼rttemberg,Germany,"Mobile App"
b8443d87_mei.1045202211_0ac4c,b8443d87_mei.1045202211,"2023-01-20 00:00:00",Delivered,"Bank Transfer",43.19,14.27,20.76,"2023-01-25 00:00:00","2023-01-24 00:00:00","40 Main St",NULL,Hokkaido,Japan,"Social Media"
b8443d87_mei.1045202211_0fd6a,b8443d87_mei.1045202211,"2023-01-01 00:00:00",Returned,"Bank Transfer",29.37,18.77,27.73,"2023-01-03 00:00:00","2023-01-09 00:00:00","6 Main St",NULL,Hokkaido,Japan,"Social Media"
b8443d87_mei.1045202211_17a92,b8443d87_mei.1045202211,"2023-09-17 00:00:00",Cancelled,"Bank Transfer",40.71,13.41,19.60,"2023-09-21 00:00:00","2023-09-23 00:00:00","95 Main St",NULL,Hokkaido,Japan,"Social Media"
b8443d87_mei.1045202211_43c7d,b8443d87_mei.1045202211,"2024-03-29 00:00:00",Pending,"Credit Card",28.63,16.13,49.69,"2024-04-03 00:00:00","2024-04-02 00:00:00","46 Main St",NULL,Hokkaido,Japan,"Social Media"
b8443d87_mei.1045202211_4a9b1,b8443d87_mei.1045202211,"2023-02-17 00:00:00",Pending,PayPal,17.24,13.15,27.92,"2023-02-18 00:00:00","2023-02-28 00:00:00","34 Main St",NULL,Hokkaido,Japan,"Mobile App"
b8443d87_mei.1045202211_735c1,b8443d87_mei.1045202211,"2023-09-06 00:00:00",Delivered,"Cash on Delivery",24.53,19.54,9.37,"2023-09-09 00:00:00","2023-09-10 00:00:00","68 Main St",NULL,Hokkaido,Japan,"Social Media"
b8443d87_mei.1045202211_82732,b8443d87_mei.1045202211,"2024-01-10 00:00:00",Delivered,"Credit Card",43.66,9.53,24.15,"2024-01-12 00:00:00","2024-01-13 00:00:00","71 Main St",NULL,Hokkaido,Japan,"Mobile App"
b8443d87_mei.1045202211_8c48b,b8443d87_mei.1045202211,"2023-04-04 00:00:00",Returned,"Cash on Delivery",43.23,11.44,13.77,"2023-04-06 00:00:00","2023-04-15 00:00:00","76 Main St",NULL,Hokkaido,Japan,Website
b8443d87_mei.1045202211_b8da1,b8443d87_mei.1045202211,"2023-11-29 00:00:00",Returned,"Bank Transfer",32.37,9.22,28.72,"2023-12-05 00:00:00","2023-12-07 00:00:00","38 Main St",NULL,Hokkaido,Japan,Website
b8443d87_mei.1045202211_bd703,b8443d87_mei.1045202211,"2023-10-27 00:00:00",Shipped,"Cash on Delivery",44.55,10.80,44.62,"2023-10-29 00:00:00","2023-11-04 00:00:00","75 Main St",NULL,Hokkaido,Japan,"Social Media"
b8443d87_mei.1045202211_c7816,b8443d87_mei.1045202211,"2023-09-27 00:00:00",Returned,PayPal,26.06,15.77,26.79,"2023-10-04 00:00:00","2023-10-08 00:00:00","78 Main St",NULL,Hokkaido,Japan,"Social Media"
b8443d87_mei.1045202211_ce2ad,b8443d87_mei.1045202211,"2023-07-31 00:00:00",Delivered,"Credit Card",29.61,18.98,50.00,"2023-08-07 00:00:00","2023-08-08 00:00:00","77 Main St",NULL,Hokkaido,Japan,Website
b8443d87_mei.1045202211_dfdcd,b8443d87_mei.1045202211,"2023-11-10 00:00:00",Delivered,PayPal,24.47,18.95,10.63,"2023-11-12 00:00:00","2023-11-21 00:00:00","7 Main St",NULL,Hokkaido,Japan,Website
